Rank,Address,Quantity,Percentage,Value,Analytics
86,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xc9101e3cdc9484d98be34c9e4969de1a08bc8d26,"25,975.816632122157369854",0.0260%,"$1,948,055.79",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xc9101e3cdc9484d98be34c9e4969de1a08bc8d26#tokenAnalytics
87,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xaeee0f86a109adea9b632e41d903e9edcab4f8e6,"25,679.2",0.0257%,"$1,925,811.03",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xaeee0f86a109adea9b632e41d903e9edcab4f8e6#tokenAnalytics
88,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x924cd9b60f4173dcdd5254ddd38c4f9cab68fe6b,"25,500",0.0255%,"$1,912,371.93",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x924cd9b60f4173dcdd5254ddd38c4f9cab68fe6b#tokenAnalytics
89,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x611f32e5d7f6640ecaf3e66759318abb9cbece64,"25,217.489580886698167202",0.0252%,"$1,891,185.07",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x611f32e5d7f6640ecaf3e66759318abb9cbece64#tokenAnalytics
90,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x55e2780588aa5000f464f700d2676fd0a22ee160,"25,000",0.0250%,"$1,874,874.44",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x55e2780588aa5000f464f700d2676fd0a22ee160#tokenAnalytics
91,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x435c991f0ca24a83e3dac6f171a628b605887294,"25,000",0.0250%,"$1,874,874.44",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x435c991f0ca24a83e3dac6f171a628b605887294#tokenAnalytics
92,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x9bb83b88fa1034edcc9258be5594ab5e8ed863ff,"25,000",0.0250%,"$1,874,874.44",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x9bb83b88fa1034edcc9258be5594ab5e8ed863ff#tokenAnalytics
93,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xecb824d5f77c6a8c2172483bc2765d8e7dc3ef5c,"25,000",0.0250%,"$1,874,874.44",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xecb824d5f77c6a8c2172483bc2765d8e7dc3ef5c#tokenAnalytics
94,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x3ac6cb2ccfd8c8aae3ba31d7ed44c20d241b16a4,"25,000",0.0250%,"$1,874,874.44",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x3ac6cb2ccfd8c8aae3ba31d7ed44c20d241b16a4#tokenAnalytics
95,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x5aafd8f0bfe3e1e6bae781a6641096317d762969,"24,024.396132263317626964",0.0240%,"$1,801,709.05",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x5aafd8f0bfe3e1e6bae781a6641096317d762969#tokenAnalytics
96,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x001e7bbf4079d3bfd2089fca211df596a8d5c30b,"23,952.394",0.0240%,"$1,796,309.25",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x001e7bbf4079d3bfd2089fca211df596a8d5c30b#tokenAnalytics
97,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xf26c393db322e39553047f47c705b600c716882c,"23,607.8489732347812458",0.0236%,"$1,770,470.11",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xf26c393db322e39553047f47c705b600c716882c#tokenAnalytics
98,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xdd17594e9f5a845b8a28cb2a95fd44aa8727baf9,"23,607.8489732347812458",0.0236%,"$1,770,470.11",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xdd17594e9f5a845b8a28cb2a95fd44aa8727baf9#tokenAnalytics
