Rank,Address,Quantity,Percentage,Value,Analytics
88,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xc95ed16784d82f4bb10414d2ef68c3ae57b1012b,"44,580,544",0.1233%,"$32,526,730.54",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xc95ed16784d82f4bb10414d2ef68c3ae57b1012b#tokenAnalytics
89,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xe7f61d9dc052dc9c557037b897932090a3343417,"40,754,014",0.1127%,"$29,734,828.54",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xe7f61d9dc052dc9c557037b897932090a3343417#tokenAnalytics
90,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x4694dcf0820a212efcf4b0d90624bd4cfa87153e,"38,827,205",0.1073%,"$28,328,995.60",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x4694dcf0820a212efcf4b0d90624bd4cfa87153e#tokenAnalytics
91,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xb45ba101a9648c38eb00836d7f3508f1270da589,"38,629,326",0.1068%,"$28,184,619.68",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xb45ba101a9648c38eb00836d7f3508f1270da589#tokenAnalytics
92,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xb4891a24503693a5f62ae21e3f5494b964049a88,"37,432,499.92079918",0.1035%,"$27,311,394.82",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xb4891a24503693a5f62ae21e3f5494b964049a88#tokenAnalytics
93,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xed6398e2284d68e88f9b052242408a8770fcf7cd,"35,776,915",0.0989%,"$26,103,451.63",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xed6398e2284d68e88f9b052242408a8770fcf7cd#tokenAnalytics
94,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xa854d60bd2ba3215f4d3c9ce9e8493624b29f448,"35,505,555",0.0982%,"$25,905,462.71",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xa854d60bd2ba3215f4d3c9ce9e8493624b29f448#tokenAnalytics
95,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x03c336d3a9a1de64440f186ac8139d8915f51900,"35,374,003",0.0978%,"$25,809,480.11",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x03c336d3a9a1de64440f186ac8139d8915f51900#tokenAnalytics
96,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x57bd6b90b3e934a33b4acd260c34b0a722d3ab49,"34,396,000",0.0951%,"$25,095,912.33",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x57bd6b90b3e934a33b4acd260c34b0a722d3ab49#tokenAnalytics
97,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x1d3733747c6a629251195ff42d3f00edf3f0aa6d,"33,747,691",0.0933%,"$24,622,894.95",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x1d3733747c6a629251195ff42d3f00edf3f0aa6d#tokenAnalytics
